id,title,brand,category,retailer,price_low_usd,price_high_usd,availability,asin,orlaloom_url
vintage-wildflowers-hanging-poster-set-2-pc-15-8x23-6,"Vintage Wildflowers Hanging Poster Set (2-Pc, 15.8x23.6)",Various,Home Décor,Amazon,20,35,in_stock,B0BTM9YQDQ,https://orlaloom.com/shop/vintage-wildflowers-hanging-poster-set-2-pc-15-8x23-6
vintage-farm-stoneware-mixing-bowl-set-3-piece-embossed,"Vintage Farm Stoneware Mixing Bowl Set, 3-Piece (Embossed)",Vintage Farm,Cottagecore Kitchen,Amazon,40,60,in_stock,B0DWNGKM38,https://orlaloom.com/shop/vintage-farm-stoneware-mixing-bowl-set-3-piece-embossed
mason-cash-cane-3-piece-mixing-bowl-set,Mason Cash Cane 3-Piece Mixing Bowl Set,Mason Cash,Cottagecore Kitchen,Home Depot,70,100,in_stock,,https://orlaloom.com/shop/mason-cash-cane-3-piece-mixing-bowl-set
martinez-pottery-heritage-blue-stripe-mixing-bowl-10,"Martinez Pottery Heritage Blue Stripe Mixing Bowl (10"")",Martinez Pottery,Cottagecore Kitchen,Amazon,35,50,in_stock,B00TU6EDLM,https://orlaloom.com/shop/martinez-pottery-heritage-blue-stripe-mixing-bowl-10
heritage-blue-stripe-mixing-bowls-set-of-4,Heritage Blue Stripe Mixing Bowls (Set of 4),Martinez Pottery,Cottagecore Kitchen,Lehman's,120,160,in_stock,,https://orlaloom.com/shop/heritage-blue-stripe-mixing-bowls-set-of-4
mora-ceramics-mixing-bowl-set,Mora Ceramics Mixing Bowl Set,Mora Ceramics,Cottagecore Kitchen,Amazon,45,70,in_stock,B09S7L95XR,https://orlaloom.com/shop/mora-ceramics-mixing-bowl-set
cavendish-handcrafted-stoneware-mixing-bowls-set-of-3,Cavendish Handcrafted Stoneware Mixing Bowls (Set of 3),Vermont Country Store,Cottagecore Kitchen,Vermont Country Store,60,90,in_stock,,https://orlaloom.com/shop/cavendish-handcrafted-stoneware-mixing-bowls-set-of-3
kitchenaid-artisan-stand-mixer,KitchenAid Artisan Stand Mixer,KitchenAid,Cottagecore Kitchen,Amazon,400,450,in_stock,B07QJR3W3V,https://orlaloom.com/shop/kitchenaid-artisan-stand-mixer
ceramic-cottagecore-canister-set,Ceramic Cottagecore Canister Set,Independent makers,Cottagecore Kitchen,Amazon,45,90,in_stock,B0F3NY87WH,https://orlaloom.com/shop/ceramic-cottagecore-canister-set
red-co-enamelware-colander-10-5-in,Red Co. Enamelware Colander (10.5 in),Enamelware,Cottagecore Kitchen,Amazon,22,35,in_stock,B0973L5TQW,https://orlaloom.com/shop/red-co-enamelware-colander-10-5-in
ruffled-gingham-dish-towels-set-of-4,Ruffled Gingham Dish Towels (Set of 4),Various,Cottagecore Kitchen,Amazon,15,25,in_stock,B0H2942K9G,https://orlaloom.com/shop/ruffled-gingham-dish-towels-set-of-4
ceramic-utensil-crock,Ceramic Utensil Crock,Various,Cottagecore Kitchen,Amazon,25,40,in_stock,B0GWZRH3CP,https://orlaloom.com/shop/ceramic-utensil-crock
crow-canyon-home-enamelware-mug-12-oz-splatter,"Crow Canyon Home Enamelware Mug, 12 oz (Splatter)",Crow Canyon Home,Cottagecore Kitchen,Amazon,12,16,in_stock,B0025YYHR6,https://orlaloom.com/shop/crow-canyon-home-enamelware-mug-12-oz-splatter
golden-rabbit-enamelware-dinner-plates-set-of-4,Golden Rabbit Enamelware Dinner Plates (Set of 4),Golden Rabbit,Cottagecore Kitchen,Amazon,40,55,in_stock,B08DHHMDZM,https://orlaloom.com/shop/golden-rabbit-enamelware-dinner-plates-set-of-4
falcon-enamelware-mug-pigeon-grey,Falcon Enamelware Mug (Pigeon Grey),Falcon Enamelware,Cottagecore Kitchen,Falcon,14,20,in_stock,,https://orlaloom.com/shop/falcon-enamelware-mug-pigeon-grey
falcon-enamelware-pitcher-jug,Falcon Enamelware Pitcher / Jug,Falcon Enamelware,Cottagecore Kitchen,Amazon,35,55,in_stock,B07CPH3QVK,https://orlaloom.com/shop/falcon-enamelware-pitcher-jug
golden-rabbit-enamelware-oval-platter-swirl,Golden Rabbit Enamelware Oval Platter (Swirl),Golden Rabbit,Cottagecore Kitchen,Amazon,35,50,in_stock,B07BVWYY5T,https://orlaloom.com/shop/golden-rabbit-enamelware-oval-platter-swirl
deroma-terra-cotta-clay-pot-6,"Deroma Terra Cotta Clay Pot (6"")",Deroma,Home Décor,Amazon,5,12,in_stock,B016P3J3WQ,https://orlaloom.com/shop/deroma-terra-cotta-clay-pot-6
bloem-terra-pot-resin-planter-8,"Bloem Terra Pot Resin Planter (8"")",Bloem,Home Décor,Amazon,8,15,in_stock,B06WWRSLXJ,https://orlaloom.com/shop/bloem-terra-pot-resin-planter-8
whitewashed-terracotta-pots-with-saucer-2-pack,Whitewashed Terracotta Pots with Saucer (2-Pack),Various,Home Décor,Amazon,18,30,in_stock,B0GS9KYYSY,https://orlaloom.com/shop/whitewashed-terracotta-pots-with-saucer-2-pack
antique-terracotta-planter,Antique Terracotta Planter,Rejuvenation,Home Décor,Rejuvenation,100,300,in_stock,,https://orlaloom.com/shop/antique-terracotta-planter
italian-classic-vintage-terracotta-pots,Italian Classic & Vintage Terracotta Pots,Eye of the Day,Home Décor,Amazon,60,500,in_stock,B0B8HDQYN7,https://orlaloom.com/shop/italian-classic-vintage-terracotta-pots
solace-washable-boho-french-elegant-floral-yellow-runner-rug,Solace Washable Boho French Elegant Floral Yellow Runner Rug,Lahome,Rugs,Lahome,32,60,in_stock,,https://orlaloom.com/shop/solace-washable-boho-french-elegant-floral-yellow-runner-rug
chloe-washable-boho-insect-botanical-floral-green-runner-rug,Chloe Washable Boho Insect Botanical Floral Green Runner Rug,Lahome,Rugs,Lahome,37,180,in_stock,,https://orlaloom.com/shop/chloe-washable-boho-insect-botanical-floral-green-runner-rug
marcel-washable-vintage-floral-bird-olive-pink-rug,Marcel Washable Vintage Floral Bird Olive Pink Rug,Lahome,Rugs,Lahome,40,80,in_stock,,https://orlaloom.com/shop/marcel-washable-vintage-floral-bird-olive-pink-rug
flore-washable-boho-modern-parisian-floral-scalloped-green-rug,Flore Washable Boho Modern Parisian Floral Scalloped Green Rug,Lahome,Rugs,Lahome,32,230,in_stock,,https://orlaloom.com/shop/flore-washable-boho-modern-parisian-floral-scalloped-green-rug
hy-hao-yun-lai-2-x-6-ft-washable-floral-kitchen-runner-rug-cream,"HY HAO YUN LAI 2 x 6 ft Washable Floral Kitchen Runner Rug, Cream",HY HAO YUN LAI,Rugs,Amazon,20,25,in_stock,B0DWK2ND9J,https://orlaloom.com/shop/hy-hao-yun-lai-2-x-6-ft-washable-floral-kitchen-runner-rug-cream
zealude-washable-kitchen-runner-rug-floral-2-x-6-ft-beige,"Zealude Washable Kitchen Runner Rug, Floral 2 x 6 ft, Beige",Zealude,Rugs,Amazon,35,45,in_stock,B0F9L5X4XT,https://orlaloom.com/shop/zealude-washable-kitchen-runner-rug-floral-2-x-6-ft-beige
aurielle-washable-vintage-floral-scalloped-beige-rug,Aurielle Washable Vintage Floral Scalloped Beige Rug,Lahome,Rugs,Lahome,90,190,in_stock,,https://orlaloom.com/shop/aurielle-washable-vintage-floral-scalloped-beige-rug
eveloir-washable-vintage-botanical-scalloped-green-rug,Eveloir Washable Vintage Botanical Scalloped Green Rug,Lahome,Rugs,Lahome,60,190,in_stock,,https://orlaloom.com/shop/eveloir-washable-vintage-botanical-scalloped-green-rug
orliane-washable-botanical-bird-garden-chenille-beige-rug,Orliane Washable Botanical Bird Garden Chenille Beige Rug,Lahome,Rugs,Lahome,40,190,in_stock,,https://orlaloom.com/shop/orliane-washable-botanical-bird-garden-chenille-beige-rug
elise-washable-ultra-thin-vintage-floral-trellis-blue-rug,Elise Washable Ultra-Thin Vintage Floral Trellis Blue Rug,Lahome,Rugs,Lahome,32,73,in_stock,,https://orlaloom.com/shop/elise-washable-ultra-thin-vintage-floral-trellis-blue-rug
wonnitar-machine-washable-5x7-boho-floral-rug-pink-green,"Wonnitar Machine Washable 5x7 Boho Floral Rug, Pink & Green",Wonnitar,Rugs,Amazon,35,45,in_stock,B0D3KWKWTW,https://orlaloom.com/shop/wonnitar-machine-washable-5x7-boho-floral-rug-pink-green
dadasgk-pink-floral-scalloped-5x7-washable-rug,Dadasgk Pink Floral Scalloped 5x7 Washable Rug,Dadasgk,Rugs,Amazon,40,50,in_stock,B0FPC7TWDR,https://orlaloom.com/shop/dadasgk-pink-floral-scalloped-5x7-washable-rug
solino-home-cotton-linen-hemstitch-tablecloth,Solino Home Cotton-Linen Hemstitch Tablecloth,Solino Home,Textiles & Linens,Amazon,25,45,in_stock,B096S77X26,https://orlaloom.com/shop/solino-home-cotton-linen-hemstitch-tablecloth
all-cotton-and-linen-pure-linen-tablecloth,All Cotton and Linen Pure Linen Tablecloth,All Cotton and Linen,Textiles & Linens,Amazon,40,75,in_stock,B09HZM2L7K,https://orlaloom.com/shop/all-cotton-and-linen-pure-linen-tablecloth
everly-stonewashed-french-linen-hemstitch-tablecloth,EVERLY Stonewashed French Linen Hemstitch Tablecloth,EVERLY,Textiles & Linens,Amazon,45,70,in_stock,B0B5BZFC5V,https://orlaloom.com/shop/everly-stonewashed-french-linen-hemstitch-tablecloth
linen-world-100-french-linen-tablecloth-60-90,Linen World 100% French Linen Tablecloth (60×90),Linen World,Textiles & Linens,Amazon,45,70,in_stock,B09XTHDM9S,https://orlaloom.com/shop/linen-world-100-french-linen-tablecloth-60-90
amourlinen-washed-linen-tablecloth,AmourLinen Washed Linen Tablecloth,AmourLinen,Textiles & Linens,AmourLinen,60,120,in_stock,,https://orlaloom.com/shop/amourlinen-washed-linen-tablecloth
solino-home-100-pure-linen-tablecloth,Solino Home 100% Pure Linen Tablecloth,Solino Home,Textiles & Linens,Amazon,35,65,in_stock,B097PXSXTW,https://orlaloom.com/shop/solino-home-100-pure-linen-tablecloth
